DATE,Food_CPI,Lumber_PPI,Unemployment_Rate,Crude_Oil_WTI,Median_Home_Sales_Price,CPI_All_Urban_Consumers,Median_Household_Income,Federal_Minimum_Wage,Treasury_10yr,Treasury_2yr,PCE_Price_Index,Federal_Funds_Rate,M2_Money_Supply,Industrial_Production_Index,Retail_Sales,Credit_Card_Delinquency_Rate,Mortgage_Rate_30yr,Case_Shiller_Home_Price_Index,High_Yield_Credit_Spread,Student_Loan_Debt,Federal_Debt_Total,GDP_Growth_Rate,SP500,Gold_Price,Housing_Affordability_Index
2001-01,170.3,171.6,4.2,29.585714285714282,169800.0,175.6,70610.0,5.15,5.160952380952381,4.76,74.932,5.98,4978.3,91.902,272881.0,4.81,7.0325,109.847,8.463181818181818,,5773740.0,-0.3277988076401672,1366.010009765625,265.6000061035156,2.4047585327857246
2001-02,171.2,171.5,4.2,29.609473684210528,172900.0,176.0,71790.0,5.15,5.098947368421053,4.656842105263158,75.048,5.49,5017.0,91.3034,272627.0,4.57,7.05,110.502,7.6075,,5662216.0,-0.3277988076401672,1239.93994140625,266.79998779296875,2.4084134280540463
2001-03,171.7,172.8,4.3,27.244545454545456,169800.0,176.1,70610.0,5.15,4.885454545454546,4.342272727272728,75.055,5.31,5074.8,91.1162,269820.0,4.81,6.952,111.109,7.915217391304348,,5773740.0,-0.3277988076401672,1160.3299560546875,257.8999938964844,2.4047585327857246
2001-04,172.1,172.9,4.4,27.49,179000.0,176.4,70610.0,5.15,5.141,4.234,75.187,4.8,5139.1,90.7891,274410.0,4.94,7.0775,111.652,8.503,,5726815.0,0.624502930243831,1249.4599609375,257.8999938964844,2.5350516923948447
2001-05,172.4,179.0,4.3,28.62909090909091,169800.0,177.3,70610.0,5.15,5.391363636363637,4.26,75.385,4.21,5137.2,90.3555,275769.0,4.81,7.145,112.163,7.688695652173913,,5773740.0,0.624502930243831,1255.8199462890625,265.29998779296875,2.4047585327857246
2001-06,173.1,180.7,4.5,27.59904761904762,179000.0,177.7,71790.0,5.15,5.284285714285714,4.08,75.518,3.97,5180.1,89.8784,274474.0,4.94,7.159999999999999,112.795,8.056818181818182,,5726815.0,0.624502930243831,1224.3800048828125,270.6000061035156,2.493383479593258
2001-07,173.6,176.7,4.6,26.4247619047619,172500.0,177.4,71790.0,5.15,5.236190476190477,4.038571428571428,75.493,3.77,5210.0,89.3028,273098.0,5.0,7.1275,113.492,8.26,,5807464.0,-0.40063919531907466,1211.22998046875,270.6000061035156,2.4028416213957375
2001-08,174.0,176.8,4.9,27.37391304347826,179000.0,177.4,71790.0,5.15,4.971304347826087,3.757391304347826,75.484,3.65,5243.8,89.2003,275659.0,4.94,6.95,114.168,8.05304347826087,,5726815.0,-0.40063919531907466,1133.5799560546875,274.3999938964844,2.493383479593258
2001-09,174.2,176.0,5.0,26.199473684210528,172500.0,178.1,71790.0,5.15,4.731764705882353,3.1188235294117646,75.227,3.07,5355.1,88.7485,268652.0,5.0,6.8175,114.813,9.242777777777778,,5807464.0,-0.40063919531907466,1040.93994140625,292.3999938964844,2.4028416213957375
2001-10,174.8,172.3,5.3,22.169565217391302,171100.0,177.6,71790.0,5.15,4.566818181818181,2.725909090909091,75.492,2.49,5343.8,88.5052,288632.0,4.69,6.6175,115.31,9.796521739130435,,5943439.0,0.2747754478590769,1059.780029296875,279.5,2.3833402980916563
2001-11,174.9,171.5,5.5,19.634999999999998,172500.0,177.5,71790.0,5.15,4.6515,2.7824999999999998,75.441,2.09,5387.5,87.97,280033.0,5.0,6.6579999999999995,115.856,8.79409090909091,,5807464.0,0.2747754478590769,1139.449951171875,273.8999938964844,2.4028416213957375
2001-12,174.7,170.6,5.7,19.388947368421054,171100.0,177.4,70610.0,5.15,5.0875,3.107,75.363,1.82,5440.5,87.9324,276302.0,4.69,7.0649999999999995,116.454,8.2945,,5943439.0,0.2747754478590769,1148.0799560546875,278.70001220703125,2.4231695227304915
2002-01,175.3,171.7,5.7,19.714761904761904,188700.0,177.7,70040.0,5.15,5.035714285714286,3.0280952380952377,75.431,1.73,5460.9,88.5176,277135.0,4.94,6.9975,117.144,8.15409090909091,,6006032.0,0.8363586564324121,1130.199951171875,282.1000061035156,2.6941747572815533
2002-02,175.7,173.0,5.7,20.723684210526315,171100.0,178.0,70610.0,5.15,4.911578947368421,3.015263157894737,75.558,1.74,5490.2,88.5278,278869.0,4.69,6.8925,117.845,8.103,,5943439.0,0.8363586564324121,1106.72998046875,296.70001220703125,2.4231695227304915
2002-03,176.1,175.3,5.7,24.531,188700.0,178.5,70040.0,5.15,5.284000000000001,3.5575,75.763,1.73,5502.0,89.1686,278079.0,4.94,7.014,118.688,7.328571428571429,,6006032.0,0.8363586564324121,1147.3900146484375,302.6000061035156,2.6941747572815533
2002-04,176.4,175.6,5.9,26.179090909090913,187200.0,179.3,70040.0,5.15,5.210909090909091,3.4227272727272724,76.08,1.75,5502.1,89.604,281147.0,4.78,6.985,119.612,7.159090909090909,,6126469.0,0.6127065840058066,1076.9200439453125,308.8999938964844,2.6727584237578528
2002-05,175.8,174.4,5.8,27.041363636363634,188700.0,179.5,70040.0,5.15,5.164545454545455,3.264090909090909,76.13,1.75,5528.3,89.964,278966.0,4.94,6.806,120.725,7.026521739130434,,6006032.0,0.6127065840058066,1067.1400146484375,326.5,2.6941747572815533
2002-06,175.9,173.3,5.8,25.5185,187200.0,179.6,70610.0,5.15,4.9265,2.993,76.225,1.75,5553.3,90.7061,280426.0,4.78,6.65,121.814,7.975714285714286,,6126469.0,0.6127065840058066,989.8200073242188,313.5,2.6511825520464525
2002-07,176.1,173.3,5.8,26.966190476190473,178100.0,180.0,70610.0,5.15,4.653181818181818,2.5568181818181817,76.393,1.73,5596.0,90.6769,284161.0,4.89,6.485,122.889,9.360434782608696,,6228236.0,0.4065114300350947,911.6199951171875,303.20001220703125,2.522305622433083
2002-08,176.1,173.8,5.7,28.385,187200.0,180.5,70610.0,5.15,4.257272727272727,2.1336363636363633,76.543,1.74,5638.3,90.5762,285884.0,4.78,6.29,123.832,9.78608695652174,,6126469.0,0.4065114300350947,916.0700073242188,312.3999938964844,2.6511825520464525
2002-09,176.5,173.0,5.7,29.6635,178100.0,180.8,70610.0,5.15,3.87,2.0044999999999997,76.681,1.75,5662.3,90.6531,281064.0,4.89,6.0925,124.781,9.84952380952381,,6228236.0,0.4065114300350947,815.280029296875,312.3999938964844,2.522305622433083
2002-10,176.4,172.3,5.7,28.836521739130436,190100.0,181.2,70610.0,5.15,3.940909090909091,1.9118181818181819,76.821,1.75,5707.1,90.4643,282940.0,4.84,6.1125,125.736,10.677391304347827,,6405707.0,0.12360505255195608,885.760009765625,318.0,2.6922532219232402
2002-11,176.9,171.8,5.9,26.352105263157895,178100.0,181.5,70610.0,5.15,4.048421052631579,1.923157894736842,76.897,1.34,5758.1,90.9711,283408.0,4.89,6.068,126.671,9.648181818181818,,6228236.0,0.12360505255195608,936.3099975585938,316.79998779296875,2.522305622433083
2002-12,177.1,171.8,6.0,29.460952380952378,190100.0,181.8,70040.0,5.15,4.032380952380952,1.8361904761904764,76.971,1.24,5779.4,90.4652,286646.0,4.84,6.0475,127.625,8.962857142857143,,6405707.0,0.12360505255195608,879.8200073242188,316.79998779296875,2.7141633352370076
2003-01,177.1,171.7,5.8,32.94714285714286,186000.0,182.6,70080.0,5.15,4.048571428571428,1.7433333333333334,77.201,1.24,5812.1,91.2361,288657.0,4.68,5.9159999999999995,128.462,8.182727272727274,,6460776.0,0.5266419858050542,855.7000122070312,368.29998779296875,2.654109589041096
2003-02,178.1,173.2,5.9,35.828421052631576,190100.0,183.6,70040.0,5.15,3.9026315789473687,1.6278947368421053,77.526,1.26,5848.2,91.3445,284696.0,4.84,5.8425,129.356,8.433499999999999,,6405707.0,0.5266419858050542,841.1500244140625,350.20001220703125,2.7141633352370076
2003-03,178.4,172.6,5.9,33.513333333333335,186000.0,183.9,70080.0,5.15,3.8071428571428574,1.5738095238095238,77.725,1.25,5868.4,91.1044,288177.0,4.68,5.745,130.148,8.043809523809523,,6460776.0,0.5266419858050542,848.1799926757812,335.8999938964844,2.654109589041096
2003-04,178.5,172.9,6.0,28.170476190476194,191800.0,183.2,70080.0,5.15,3.958571428571428,1.6223809523809525,77.593,1.26,5905.5,90.5617,289053.0,4.53,5.8125,130.884,7.016190476190476,,6670121.0,0.885621672871495,916.9199829101562,339.1000061035156,2.7368721461187215
2003-05,178.8,173.1,6.1,28.108571428571427,186000.0,182.9,70080.0,5.15,3.5690476190476192,1.4152380952380952,77.504,1.26,5965.3,90.537,289619.0,4.68,5.484,131.735,6.638695652173913,,6460776.0,0.885621672871495,963.5900268554688,364.5,2.654109589041096
2003-06,179.7,173.8,6.3,30.66238095238095,191800.0,183.1,70040.0,5.15,3.334285714285714,1.227142857142857,77.588,1.22,6002.2,90.6527,293671.0,4.53,5.23,132.649,6.341904761904762,,6670121.0,0.885621672871495,974.5,364.5,2.7384351798972015
2003-07,179.8,176.9,6.2,30.754545454545454,191900.0,183.7,70040.0,5.15,3.975454545454546,1.4740909090909091,77.816,1.01,6049.1,91.1185,296207.0,4.24,5.6325,133.777,5.85695652173913,,6783320.0,1.663199956971062,990.3099975585938,354.0,2.7398629354654482
2003-08,180.5,177.8,6.1,31.573809523809523,191800.0,184.5,70040.0,5.15,4.4452380952380945,1.8642857142857143,78.079,1.03,6107.1,90.9197,299592.0,4.53,6.264,134.968,5.821363636363636,,6670121.0,1.663199956971062,1008.010009765625,375.70001220703125,2.7384351798972015
2003-09,180.9,184.0,6.1,28.31142857142857,191900.0,185.1,70040.0,5.15,4.274285714285715,1.706190476190476,78.323,1.01,6079.7,91.5059,298921.0,4.24,6.1475,136.295,5.358636363636363,,6783320.0,1.663199956971062,995.969970703125,385.3999938964844,2.7398629354654482
2003-10,181.6,184.1,6.0,30.338260869565215,198800.0,184.9,70040.0,5.15,4.290454545454545,1.7477272727272728,78.333,1.01,6070.0,91.6186,298205.0,4.43,5.952,137.533,4.920869565217391,,6997964.0,1.160721398176312,1050.7099609375,384.5,2.8383780696744716
2003-11,182.6,184.4,5.8,31.108333333333334,191900.0,185.0,70040.0,5.15,4.300000000000001,1.9266666666666667,78.432,1.0,6075.5,92.2329,299433.0,4.24,5.9325,138.795,4.617619047619048,,6783320.0,1.160721398176312,1058.199951171875,396.79998779296875,2.7398629354654482
2003-12,183.5,183.9,5.7,32.12904761904762,198800.0,185.5,70080.0,5.15,4.267727272727273,1.9072727272727272,78.605,0.98,6073.8,92.2602,300702.0,4.43,5.8759999999999994,140.181,4.28,,6997964.0,1.160721398176312,1111.9200439453125,415.70001220703125,2.83675799086758
2004-01,183.4,183.3,5.7,34.31,212700.0,186.3,69970.0,5.15,4.1505,1.761,78.909,1.0,6082.1,92.4006,301993.0,4.21,5.7125,141.647,3.9400000000000004,,7131068.0,0.5666514539569345,1131.1300048828125,402.20001220703125,3.0398742318136343
2004-02,183.9,189.0,5.6,34.68473684210526,198800.0,186.7,70080.0,5.15,4.084210526315789,1.7400000000000002,79.077,1.01,6121.8,92.958,303915.0,4.43,5.635,143.192,4.258571428571429,,6997964.0,0.5666514539569345,1144.93994140625,402.20001220703125,2.83675799086758
2004-03,184.2,194.1,5.8,36.74130434782609,212700.0,187.1,69970.0,5.15,3.826521739130435,1.5778260869565217,79.199,1.0,6157.9,92.5861,309471.0,4.21,5.445,145.058,4.401739130434782,,7131068.0,0.5666514539569345,1126.2099609375,427.29998779296875,3.0398742318136343
2004-04,184.6,197.7,5.6,36.75,217600.0,187.4,69970.0,5.15,4.347619047619047,2.070952380952381,79.346,1.0,6198.9,92.93,307358.0,4.15,5.83,146.593,3.9752380952380952,,7274335.0,0.7749523237421174,1107.300048828125,387.0,3.1099042446762897
2004-05,186.1,201.6,5.6,40.275,212700.0,188.2,69970.0,5.15,4.7155000000000005,2.5335,79.604,1.0,6275.7,93.6013,311088.0,4.21,6.27,148.186,4.250952380952381,,7131068.0,0.7749523237421174,1120.6800537109375,394.0,3.0398742318136343
2004-06,186.4,198.4,5.6,38.025238095238095,217600.0,188.9,70080.0,5.15,4.733809523809524,2.763333333333333,79.831,1.03,6277.9,92.871,309127.0,4.15,6.2875,149.851,4.069090909090909,,7274335.0,0.7749523237421174,1140.8399658203125,392.6000061035156,3.105022831050228
2004-07,186.8,196.5,5.5,40.77809523809524,213500.0,189.1,70080.0,5.15,4.498095238095239,2.6385714285714283,79.905,1.26,6291.1,93.5649,311681.0,4.07,6.056,151.338,4.0117391304347825,,7379053.0,0.9485938887930923,1101.719970703125,391.0,3.0465182648401825
2004-08,187.0,202.1,5.4,44.90318181818182,217600.0,189.2,70080.0,5.15,4.281363636363636,2.5081818181818183,79.946,1.43,6317.8,93.6277,311192.0,4.15,5.8675,152.633,4.081363636363637,,7274335.0,0.9485938887930923,1104.239990234375,391.0,3.105022831050228
2004-09,186.9,202.5,5.4,45.93571428571428,213500.0,189.8,70080.0,5.15,4.1257142857142854,2.5252380952380955,80.104,1.61,6352.2,93.7467,317446.0,4.07,5.754,154.178,3.8736363636363635,,7379053.0,0.9485938887930923,1114.5799560546875,418.70001220703125,3.0465182648401825
2004-10,187.8,196.7,5.5,53.28047619047619,228800.0,190.8,70080.0,5.15,4.0969999999999995,2.5845,80.448,1.76,6379.8,94.5465,318476.0,4.03,5.7225,155.75,3.727272727272727,,7596143.0,1.0202081286209586,1130.199951171875,428.5,3.2648401826484017
2004-11,188.4,191.9,5.4,48.469,213500.0,191.7,70080.0,5.15,4.194,2.852,80.758,1.93,6406.3,94.7813,320520.0,4.07,5.73,157.526,3.2895454545454546,,7379053.0,1.0202081286209586,1173.8199462890625,451.29998779296875,3.0465182648401825
2004-12,188.4,193.0,5.4,43.14952380952381,228800.0,191.7,69970.0,5.15,4.2309090909090905,3.011818181818182,80.801,2.16,6424.5,95.5365,324672.0,4.03,5.752,159.329,3.103181818181818,,7596143.0,1.0202081286209586,1211.9200439453125,437.5,3.2699728455052166
2005-01,188.7,194.6,5.3,46.837,232500.0,191.6,71060.0,5.15,4.221500000000001,3.2225,80.907,2.28,6430.8,95.8801,321272.0,3.7,5.71,161.288,3.2042857142857146,,7776939.0,1.1093633541958248,1181.27001953125,421.79998779296875,3.2718829158457643
2005-02,188.6,198.2,5.4,48.148947368421055,228800.0,192.4,69970.0,5.15,4.165263157894737,3.3847368421052635,81.132,2.5,6438.9,96.5761,325308.0,4.03,5.6275,163.346,3.0515,,7596143.0,1.1093633541958248,1203.5999755859375,436.5,3.2699728455052166
2005-03,189.1,198.6,5.2,54.186818181818175,232500.0,193.1,71060.0,5.15,4.497727272727273,3.7268181818181816,81.375,2.63,6448.3,96.4456,326179.0,3.7,5.928,165.815,2.975,,7776939.0,1.1093633541958248,1180.5899658203125,428.70001220703125,3.2718829158457643
2005-04,190.4,198.3,5.2,52.97904761904762,233700.0,193.7,71060.0,5.15,4.3409523809523805,3.653809523809524,81.603,2.79,6461.8,96.6532,329124.0,3.67,5.855,167.503,3.7813636363636363,,7836496.0,0.4926244548107306,1156.8499755859375,435.0,3.2887700534759357
2005-05,190.6,195.2,5.1,49.83380952380952,232500.0,193.6,71060.0,5.15,4.144285714285714,3.643809523809524,81.649,3.0,6479.0,96.7402,327233.0,3.7,5.72,169.353,4.227727272727273,,7776939.0,0.4926244548107306,1191.5,435.0,3.2718829158457643
2005-06,190.5,197.6,5.0,56.35227272727273,233700.0,193.7,69970.0,5.15,3.998181818181818,3.6404545454545456,81.7,3.04,6511.7,97.1753,337219.0,3.67,5.582,171.192,3.902727272727273,,7836496.0,0.4926244548107306,1191.3299560546875,435.8999938964844,3.340002858367872
2005-07,190.9,196.0,5.0,58.99550000000001,236400.0,194.9,69970.0,5.15,4.1775,3.871,82.046,3.26,6543.5,96.8676,339529.0,3.9,5.695,172.861,3.494090909090909,,7932710.0,0.7838140345072908,1234.1800537109375,429.8999938964844,3.378590824639131
2005-08,191.1,194.1,4.9,64.98521739130435,233700.0,196.1,69970.0,5.15,4.262608695652174,4.044347826086956,82.377,3.5,6576.3,97.1833,335605.0,3.67,5.82,174.443,3.3739130434782605,,7836496.0,0.7838140345072908,1220.3299560546875,433.79998779296875,3.340002858367872
2005-09,191.5,197.4,5.0,65.58666666666666,236400.0,198.8,69970.0,5.15,4.199047619047619,3.9461904761904765,83.172,3.62,6610.1,95.3005,336600.0,3.9,5.774,176.439,3.639090909090909,,7932710.0,0.7838140345072908,1228.81005859375,469.0,3.378590824639131
2005-10,192.0,198.0,5.0,62.260000000000005,243600.0,199.1,69970.0,5.15,4.4635,4.271,83.305,3.78,6643.9,96.4572,336753.0,3.54,6.065,178.029,3.584761904761905,,8170413.0,0.5555165396517348,1207.010009765625,465.1000061035156,3.4814920680291555
2005-11,192.6,194.1,5.0,58.322500000000005,236400.0,198.1,69970.0,5.15,4.535,4.4165,83.131,4.0,6660.7,97.5414,339719.0,3.9,6.33,179.683,3.6213636363636366,,7932710.0,0.5555165396517348,1249.47998046875,494.6000061035156,3.378590824639131
2005-12,192.9,195.2,4.9,59.411904761904765,243600.0,198.1,71060.0,5.15,4.467142857142857,4.404285714285714,83.131,4.16,6687.8,98.0452,339895.0,3.54,6.272,180.912,3.6545454545454548,,8170413.0,0.5555165396517348,1248.2900390625,517.0999755859375,3.4280889389248523
2006-01,193.6,197.5,4.7,65.485,247700.0,199.3,71850.0,5.15,4.416,4.3955,83.534,4.29,6730.1,98.1999,349664.0,3.86,6.145,182.321,3.5457142857142854,480966.98,8371156.0,1.3453837684874737,1280.0799560546875,517.0999755859375,3.4474599860821153
2006-02,193.7,198.4,4.8,61.631052631578946,243600.0,199.4,71060.0,5.15,4.568947368421052,4.6684210526315795,83.584,4.49,6754.7,98.2413,347021.0,3.54,6.2525,183.287,3.335,480966.98,8170413.0,1.3453837684874737,1280.6600341796875,561.5999755859375,3.4280889389248523
2006-03,194.0,198.6,4.7,62.68521739130435,247700.0,199.7,71850.0,5.15,4.7239130434782615,4.73391304347826,83.746,4.59,6769.3,98.4628,348357.0,3.86,6.324,184.364,3.2517391304347822,480966.98,8371156.0,1.3453837684874737,1294.8699951171875,581.7999877929688,3.4474599860821153
2006-04,193.8,198.3,4.7,69.44368421052631,246300.0,200.7,71850.0,5.15,4.990526315789474,4.888947368421053,84.135,4.79,6806.9,98.7618,350072.0,4.13,6.5075,184.33,3.0605,487126.04,8420042.0,0.25875276349554,1310.6099853515625,651.7999877929688,3.4279749478079333
2006-05,194.1,198.6,4.6,70.84409090909091,247700.0,201.3,71850.0,5.15,5.11,4.968181818181818,84.361,4.94,6813.7,98.7869,348889.0,3.86,6.5975,184.156,3.0186956521739132,480966.98,8371156.0,0.25875276349554,1270.0899658203125,642.5,3.4474599860821153
2006-06,194.7,195.4,4.6,70.9509090909091,246300.0,201.8,71060.0,5.15,5.106363636363636,5.121818181818182,84.569,4.99,6851.8,99.0997,350795.0,4.13,6.6819999999999995,183.507,3.2809090909090908,487126.04,8420042.0,0.25875276349554,1270.199951171875,613.5,3.4660849985927387
2006-07,195.2,193.9,4.7,74.41105263157894,235600.0,202.9,71060.0,5.15,5.0875,5.1185,84.858,5.24,6893.6,99.0489,351916.0,4.12,6.7625,183.066,3.3704761904761904,510548.46,8506974.0,0.1499559256315619,1276.6600341796875,634.2000122070312,3.3155080213903743
2006-08,195.7,191.4,4.7,73.04304347826087,246300.0,203.8,71060.0,5.15,4.8765217391304345,4.903478260869565,85.125,5.25,6925.1,99.4836,353285.0,4.13,6.523999999999999,182.592,3.4182608695652177,487126.04,8420042.0,0.1499559256315619,1303.8199462890625,625.9000244140625,3.4660849985927387
2006-09,196.3,191.8,4.5,63.798,235600.0,202.8,71060.0,5.15,4.718999999999999,4.769,84.902,5.25,6952.4,99.3183,351240.0,4.12,6.4025,182.797,3.428636363636364,510548.46,8506974.0,0.1499559256315619,1335.8499755859375,598.5999755859375,3.3155080213903743
2006-10,196.9,188.7,4.4,58.89318181818182,245400.0,201.9,71060.0,5.15,4.729047619047619,4.795714285714285,84.702,5.25,7001.7,99.2044,351035.0,3.95,6.3575,183.198,3.252272727272727,521382.49,8680224.0,0.8594498006118778,1377.93994140625,598.5999755859375,3.4534196453701096
2006-11,197.0,189.4,4.5,59.0825,235600.0,202.0,71060.0,5.15,4.595238095238095,4.7404761904761905,84.731,5.25,7037.2,99.1627,352116.0,4.12,6.24,183.608,3.14,510548.46,8506974.0,0.8594498006118778,1400.6300048828125,646.9000244140625,3.3155080213903743
2006-12,197.1,190.3,4.4,61.959,245400.0,203.1,71850.0,5.15,4.5645,4.6735,85.032,5.24,7080.1,100.1735,356367.0,3.95,6.135,184.137,2.9966666666666666,521382.49,8680224.0,0.8594498006118778,1418.300048828125,635.2000122070312,3.41544885177453
2007-01,198.378,192.1,4.6,54.50619047619048,257400.0,203.437,73010.0,5.15,4.7595238095238095,4.876190476190477,85.316,5.25,7118.3,99.8346,355792.0,3.98,6.2175,184.515,2.762272727272727,544988.55,8849665.0,0.30083566670564554,1438.239990234375,652.0,3.525544445966306
2007-02,199.736,192.7,4.5,59.27894736842105,245400.0,204.226,71850.0,5.15,4.722631578947369,4.848947368421053,85.581,5.26,7134.3,100.7753,356545.0,3.95,6.285,184.597,2.6205,521382.49,8680224.0,0.30083566670564554,1406.8199462890625,669.4000244140625,3.41544885177453
2007-03,200.432,193.3,4.4,60.441818181818185,257400.0,205.288,73010.0,5.15,4.5645454545454545,4.573636363636364,85.894,5.26,7168.2,100.9547,359415.0,3.98,6.156000000000001,184.148,2.86,544988.55,8849665.0,0.30083566670564554,1420.8599853515625,663.0,3.525544445966306
2007-04,200.952,193.3,4.5,63.977,242200.0,205.904,73010.0,5.15,4.6938095238095245,4.666190476190476,86.096,5.25,7240.7,101.6334,358562.0,4.02,6.18,183.009,2.737,549270.83,8867677.0,0.6117619579946387,1482.3699951171875,663.0,3.3173537871524448
2007-05,201.735,193.1,4.4,63.45454545454545,257400.0,206.755,73010.0,5.15,4.746363636363636,4.766363636363637,86.346,5.25,7254.6,101.7306,363085.0,3.98,6.2620000000000005,181.6,2.5713636363636363,544988.55,8849665.0,0.6117619579946387,1530.6199951171875,661.0,3.525544445966306
2007-06,202.557,193.7,4.6,67.48904761904762,242200.0,207.234,71850.0,5.15,5.102857142857142,4.980476190476191,86.529,5.25,7287.8,101.7893,360234.0,4.02,6.657500000000001,180.253,2.612727272727273,549270.83,8867677.0,0.6117619579946387,1503.3499755859375,648.0999755859375,3.370911621433542
2007-07,203.232,194.4,4.7,74.11761904761904,241800.0,207.603,71850.0,5.85,5.0042857142857144,4.819047619047619,86.661,5.26,7318.7,101.6672,361770.0,4.41,6.695,179.11,3.3486363636363636,577380.56,9007653.0,0.5760257959612325,1455.27001953125,648.0999755859375,3.3653444676409188
2007-08,204.008,193.2,4.6,72.35608695652174,242200.0,207.667,71850.0,5.85,4.674782608695652,4.3130434782608695,86.72,5.02,7394.8,101.863,363676.0,4.02,6.572,178.115,4.31,549270.83,8867677.0,0.5760257959612325,1473.989990234375,673.0,3.370911621433542
2007-09,205.003,192.3,4.7,79.91473684210526,241800.0,208.547,71850.0,5.85,4.521578947368421,4.011578947368421,87.054,4.94,7413.0,102.0894,365178.0,4.41,6.3825,177.557,4.424285714285714,577380.56,9007653.0,0.5760257959612325,1526.75,742.7999877929688,3.3653444676409188
2007-10,205.651,191.1,4.7,85.7986956521739,238400.0,209.19,71850.0,5.85,4.527727272727272,3.967727272727273,87.318,4.76,7428.1,101.8015,367322.0,4.6,6.375,176.623,4.160869565217391,589489.28,9229172.0,0.6282367318126258,1549.3800048828125,792.0,3.3180236604036186
2007-11,206.493,189.8,4.7,94.77238095238096,241800.0,210.834,71850.0,5.85,4.1485,3.3365,87.781,4.49,7453.6,102.3446,370776.0,4.41,6.208,175.146,5.3109090909090915,577380.56,9007653.0,0.6282367318126258,1481.1400146484375,782.2000122070312,3.3653444676409188
2007-12,206.874,190.0,5.0,91.687,238400.0,211.445,73010.0,5.85,4.0975,3.117,87.984,4.24,7483.9,102.3803,366569.0,4.6,6.095,174.341,5.6945,589489.28,9229172.0,0.6282367318126258,1468.3599853515625,834.9000244140625,3.2653061224489797
2008-01,208.126,189.3,5.0,92.97047619047619,233900.0,212.174,70520.0,5.85,3.744285714285714,2.475714285714286,88.206,3.94,7517.5,102.2448,367368.0,4.77,5.758,173.131,6.796818181818182,619315.89,9437594.0,-0.42676432089947536,1378.550048828125,922.7000122070312,3.3167895632444697
2008-02,208.901,189.1,4.9,95.386,238400.0,212.687,73010.0,5.85,3.7375,1.973,88.382,2.98,7604.0,101.8438,364126.0,4.6,5.9175,171.539,7.245238095238095,589489.28,9229172.0,-0.42676432089947536,1330.6300048828125,972.0999755859375,3.2653061224489797
2008-03,209.324,189.9,5.1,105.454,233900.0,213.448,70520.0,5.85,3.5100000000000002,1.6170000000000002,88.635,2.61,7670.0,101.5336,365164.0,4.77,5.97,170.05,8.083,619315.89,9437594.0,-0.42676432089947536,1322.699951171875,916.2000122070312,3.3167895632444697
2008-04,211.127,190.5,5.0,112.58045454545454,235300.0,213.942,70520.0,5.85,3.675,2.0472727272727274,88.799,2.28,7712.5,100.8785,364816.0,4.9,5.9175,168.332,7.3931818181818185,626605.6,9492006.0,0.5954282618129358,1385.5899658203125,862.7999877929688,3.3366420873511062
2008-05,212.019,193.8,5.4,125.39761904761905,233900.0,215.208,70520.0,5.85,3.8800000000000003,2.4457142857142857,89.18,1.98,7725.2,100.2674,368255.0,4.77,6.036,166.653,6.685652173913044,619315.89,9437594.0,0.5954282618129358,1400.3800048828125,887.2999877929688,3.3167895632444697
2008-06,213.333,194.6,5.6,133.88,235300.0,217.463,73010.0,5.85,4.099523809523809,2.7738095238095237,89.827,2.0,7743.9,100.0335,368926.0,4.9,6.32,165.013,6.730952380952381,626605.6,9492006.0,0.5954282618129358,1280.0,887.2999877929688,3.2228461854540473
2008-07,215.434,193.5,5.8,133.3709090909091,226500.0,219.016,73010.0,6.55,4.007727272727273,2.5731818181818182,90.245,2.01,7791.2,99.676,367594.0,4.8,6.425999999999999,163.563,7.748695652173913,660584.21,10024725.0,-0.5252580505168858,1267.3800048828125,913.9000244140625,3.102314751403917
2008-08,216.528,193.5,6.1,116.66619047619047,235300.0,218.69,73010.0,6.55,3.8857142857142852,2.4204761904761902,90.172,2.0,7805.8,98.1111,364611.0,4.9,6.4775,161.986,8.19909090909091,626605.6,9492006.0,-0.5252580505168858,1282.8299560546875,829.2999877929688,3.2228461854540473
2008-09,217.768,193.7,6.1,104.11428571428571,226500.0,218.877,73010.0,6.55,3.6861904761904762,2.0761904761904764,90.247,1.81,7872.4,93.7895,358991.0,4.8,6.0375,160.306,9.19,660584.21,10024725.0,-0.5252580505168858,1166.3599853515625,874.2000122070312,3.102314751403917
2008-10,218.667,191.1,6.5,76.6086956521739,222500.0,216.995,73010.0,6.55,3.814090909090909,1.6122727272727273,89.651,0.97,7974.9,94.7219,346137.0,5.64,6.2,158.326,14.942608695652174,675952.58,10699805.0,-2.189026595298116,968.75,716.7999877929688,3.0475277359265855
2008-11,219.07,188.9,6.8,57.30947368421053,226500.0,213.153,73010.0,6.55,3.526666666666667,1.2127777777777777,88.593,0.39,8027.0,93.4715,332498.0,4.8,6.0875,156.141,17.959047619047617,660584.21,10024725.0,-2.189026595298116,896.239990234375,816.2000122070312,3.102314751403917
2008-12,219.073,188.0,7.3,41.121818181818185,222500.0,211.398,70520.0,6.55,2.4163636363636365,0.8209090909090908,88.098,0.16,8204.7,90.8357,324767.0,5.64,5.286,153.617,20.309545454545454,675952.58,10699805.0,-2.189026595298116,903.25,883.5999755859375,3.155133295519002
